customer_id,transaction_date,amount,category,persona
79,2024-12-14,338.55,Groceries,premium
79,2024-12-14,348.91,Fashion,premium
79,2024-12-14,300.11,Books,premium
79,2024-12-14,186.07,Sports,premium
80,2024-10-07,248.13,Electronics,premium
80,2024-10-31,379.46,Travel,premium
80,2024-11-07,392.55,Home,premium
80,2024-11-11,241.27,Home,premium
80,2024-11-12,319.21,Groceries,premium
80,2024-11-19,323.81,Books,premium
80,2024-11-22,121.83,Books,premium
80,2024-11-22,366.73,Groceries,premium
80,2024-11-30,282.16,Travel,premium
80,2024-12-02,308.56,Books,premium
80,2024-12-02,283.01,Travel,premium
80,2024-12-03,258.12,Electronics,premium
80,2024-12-03,360.57,Groceries,premium
80,2024-12-05,321.44,Home,premium
80,2024-12-07,117.36,Groceries,premium
80,2024-12-07,448.99,Home,premium
80,2024-12-10,282.79,Electronics,premium
80,2024-12-10,439.75,Books,premium
80,2024-12-10,312.54,Travel,premium
81,2024-09-29,271.97,Beauty,premium
81,2024-10-10,215.62,Sports,premium
81,2024-10-15,282.46,Beauty,premium
81,2024-10-25,269.73,Fashion,premium
81,2024-10-31,303.19,Home,premium
81,2024-11-05,327.47,Fashion,premium
81,2024-11-08,206.12,Sports,premium
81,2024-11-12,187.28,Beauty,premium
81,2024-11-15,242.47,Beauty,premium
81,2024-11-17,378.74,Sports,premium
81,2024-11-20,199.3,Home,premium
81,2024-11-27,269.74,Fashion,premium
81,2024-11-28,300.37,Home,premium
81,2024-11-28,368.45,Home,premium
81,2024-11-30,270.88,Fashion,premium
81,2024-12-02,169.52,Home,premium
81,2024-12-04,316.19,Sports,premium
81,2024-12-04,105.33,Fashion,premium
82,2024-10-12,112.6,Home,premium
82,2024-10-19,279.15,Travel,premium
82,2024-11-14,171.46,Groceries,premium
82,2024-11-27,253.34,Electronics,premium
82,2024-11-28,294.55,Electronics,premium
82,2024-11-28,274.76,Home,premium
82,2024-11-30,151.73,Home,premium
82,2024-12-01,194.7,Home,premium
82,2024-12-02,470.32,Sports,premium
82,2024-12-04,202.57,Beauty,premium
82,2024-12-04,324.86,Travel,premium
82,2024-12-05,277.7,Beauty,premium
82,2024-12-05,173.72,Electronics,premium
82,2024-12-06,405.87,Travel,premium
82,2024-12-06,324.65,Groceries,premium
82,2024-12-08,143.37,Beauty,premium
82,2024-12-08,306.6,Home,premium
82,2024-12-09,349.5,Travel,premium
82,2024-12-10,185.09,Sports,premium
82,2024-12-12,284.04,Travel,premium
83,2024-11-19,295.27,Electronics,premium
83,2024-11-22,277.09,Electronics,premium
83,2024-11-29,237.26,Sports,premium
83,2024-12-02,292.07,Sports,premium
83,2024-12-04,526.15,Sports,premium
83,2024-12-05,388.81,Groceries,premium
83,2024-12-07,243.75,Home,premium
83,2024-12-08,240.53,Sports,premium
83,2024-12-11,172.79,Sports,premium
83,2024-12-11,314.58,Home,premium
83,2024-12-13,326.73,Sports,premium
83,2024-12-14,329.11,Groceries,premium
83,2024-12-14,359.5,Home,premium
83,2024-12-15,389.91,Groceries,premium
83,2024-12-15,293.72,Home,premium
83,2024-12-15,311.28,Groceries,premium
83,2024-12-16,330.6,Electronics,premium
83,2024-12-17,242.07,Sports,premium
83,2024-12-17,296.08,Sports,premium
83,2024-12-18,246.18,Electronics,premium
83,2024-12-19,298.2,Sports,premium
83,2024-12-19,330.88,Groceries,premium
83,2024-12-20,198.96,Groceries,premium
83,2024-12-20,145.02,Groceries,premium
83,2024-12-21,194.86,Groceries,premium
83,2024-12-21,279.21,Groceries,premium
83,2024-12-21,376.71,Electronics,premium
83,2024-12-21,227.08,Home,premium
83,2024-12-22,248.65,Sports,premium
83,2024-12-22,198.58,Home,premium
83,2024-12-22,310.48,Sports,premium
83,2024-12-22,244.4,Groceries,premium
84,2024-10-13,232.6,Travel,premium
84,2024-11-22,239.83,Groceries,premium
84,2024-11-25,199.42,Travel,premium
84,2024-11-30,245.49,Electronics,premium
84,2024-12-02,271.7,Travel,premium
84,2024-12-02,243.22,Groceries,premium
84,2024-12-02,323.47,Travel,premium
84,2024-12-03,265.29,Electronics,premium
84,2024-12-05,295.06,Groceries,premium
84,2024-12-05,280.25,Groceries,premium
84,2024-12-06,378.4,Groceries,premium
84,2024-12-06,256.75,Electronics,premium
84,2024-12-07,232.47,Travel,premium
84,2024-12-10,326.98,Groceries,premium
84,2024-12-10,263.55,Electronics,premium
84,2024-12-11,456.44,Travel,premium
84,2024-12-11,375.95,Electronics,premium
84,2024-12-11,391.88,Groceries,premium
84,2024-12-13,407.75,Travel,premium
84,2024-12-14,299.22,Travel,premium
84,2024-12-14,380.25,Electronics,premium
85,2024-10-15,197.62,Groceries,premium
85,2024-11-02,276.67,Sports,premium
85,2024-11-04,360.1,Groceries,premium
85,2024-11-12,193.03,Sports,premium
85,2024-11-15,235.08,Sports,premium
85,2024-11-15,235.19,Home,premium
85,2024-11-19,260.01,Groceries,premium
85,2024-11-30,228.56,Books,premium
85,2024-12-02,262.99,Groceries,premium
85,2024-12-04,270.82,Fashion,premium
85,2024-12-04,325.34,Books,premium
85,2024-12-06,305.01,Sports,premium
85,2024-12-06,422.6,Books,premium
85,2024-12-06,397.25,Sports,premium
85,2024-12-07,241.77,Fashion,premium
85,2024-12-08,338.63,Home,premium
85,2024-12-08,178.06,Fashion,premium
85,2024-12-14,295.9,Sports,premium
86,2024-10-22,363.44,Sports,premium
86,2024-10-24,388.99,Books,premium
86,2024-10-31,339.38,Electronics,premium
86,2024-10-31,238.32,Travel,premium
86,2024-11-02,346.24,Fashion,premium
86,2024-11-09,365.69,Travel,premium
86,2024-11-13,278.83,Travel,premium
86,2024-11-18,135.88,Fashion,premium
86,2024-11-20,418.55,Books,premium
86,2024-11-22,110.64,Fashion,premium
86,2024-11-22,253.94,Books,premium
86,2024-11-23,339.24,Books,premium
86,2024-11-23,355.2,Electronics,premium
86,2024-11-24,248.84,Electronics,premium
86,2024-11-25,335.93,Electronics,premium
86,2024-11-26,252.61,Fashion,premium
86,2024-11-26,227.72,Travel,premium
86,2024-11-28,347.42,Sports,premium
86,2024-11-28,248.55,Electronics,premium
86,2024-12-01,210.3,Books,premium
86,2024-12-02,328.76,Sports,premium
86,2024-12-03,155.57,Fashion,premium
86,2024-12-03,283.3,Travel,premium
86,2024-12-06,362.97,Sports,premium
86,2024-12-06,190.92,Fashion,premium
87,2024-10-05,410.46,Fashion,premium
87,2024-11-13,300.95,Fashion,premium
87,2024-11-25,467.13,Fashion,premium
87,2024-11-25,253.27,Electronics,premium
87,2024-12-04,380.54,Beauty,premium
87,2024-12-06,277.73,Beauty,premium
87,2024-12-10,153.41,Beauty,premium
87,2024-12-12,345.35,Beauty,premium
87,2024-12-13,259.39,Electronics,premium
87,2024-12-13,274.43,Beauty,premium
87,2024-12-14,288.16,Electronics,premium
87,2024-12-15,315.06,Fashion,premium
87,2024-12-15,287.23,Books,premium
87,2024-12-16,258.83,Books,premium
87,2024-12-17,143.34,Fashion,premium
87,2024-12-17,316.92,Electronics,premium
87,2024-12-17,387.87,Beauty,premium
87,2024-12-17,336.96,Fashion,premium
87,2024-12-19,339.53,Home,premium
87,2024-12-20,390.92,Electronics,premium
87,2024-12-20,287.1,Home,premium
87,2024-12-21,298.52,Beauty,premium
87,2024-12-21,354.09,Home,premium
87,2024-12-23,352.29,Home,premium
87,2024-12-24,352.64,Home,premium
87,2024-12-24,289.88,Electronics,premium
87,2024-12-25,270.06,Fashion,premium
87,2024-12-25,263.09,Home,premium
87,2024-12-26,290.81,Books,premium
87,2024-12-26,257.9,Electronics,premium
87,2024-12-27,284.58,Home,premium
87,2024-12-27,316.52,Books,premium
87,2024-12-27,312.6,Beauty,premium
88,2024-09-03,333.34,Sports,premium
88,2024-09-26,264.49,Books,premium
88,2024-10-03,331.66,Electronics,premium
88,2024-10-08,300.3,Beauty,premium
88,2024-10-11,206.56,Sports,premium
88,2024-10-12,418.49,Groceries,premium
88,2024-10-13,261.76,Sports,premium
88,2024-10-14,395.11,Sports,premium
88,2024-10-15,314.85,Electronics,premium
88,2024-10-16,329.61,Electronics,premium
88,2024-10-16,304.22,Books,premium
88,2024-10-18,296.21,Groceries,premium
88,2024-10-19,143.27,Sports,premium
88,2024-10-21,378.38,Books,premium
88,2024-10-22,197.93,Sports,premium
88,2024-10-23,284.99,Electronics,premium
88,2024-10-23,337.95,Sports,premium
88,2024-10-23,284.89,Sports,premium
88,2024-10-24,218.06,Books,premium
88,2024-10-25,344.87,Beauty,premium
88,2024-10-26,212.45,Groceries,premium
88,2024-10-27,331.39,Beauty,premium
88,2024-10-28,229.35,Groceries,premium
88,2024-10-28,202.02,Sports,premium
89,2024-11-25,413.36,Beauty,premium
89,2024-11-26,381.23,Groceries,premium
89,2024-11-26,241.71,Sports,premium
89,2024-11-26,375.29,Beauty,premium
89,2024-11-29,214.51,Electronics,premium
89,2024-11-29,250.98,Sports,premium
89,2024-12-04,210.5,Groceries,premium
89,2024-12-06,435.17,Groceries,premium
89,2024-12-09,382.99,Beauty,premium
89,2024-12-10,308.14,Books,premium
89,2024-12-10,321.9,Books,premium
89,2024-12-12,507.27,Beauty,premium
89,2024-12-13,410.7,Sports,premium
89,2024-12-14,196.95,Beauty,premium
89,2024-12-14,331.65,Books,premium
89,2024-12-15,250.68,Beauty,premium
89,2024-12-16,384.86,Beauty,premium
89,2024-12-16,345.82,Groceries,premium
89,2024-12-16,377.95,Beauty,premium
89,2024-12-18,158.51,Sports,premium
89,2024-12-18,206.96,Books,premium
89,2024-12-18,249.2,Electronics,premium
89,2024-12-18,130.56,Electronics,premium
89,2024-12-19,286.37,Sports,premium
89,2024-12-19,340.71,Sports,premium
89,2024-12-19,341.16,Sports,premium
89,2024-12-20,201.56,Beauty,premium
89,2024-12-21,259.42,Books,premium
89,2024-12-21,366.57,Groceries,premium
89,2024-12-21,354.6,Books,premium
89,2024-12-21,297.61,Groceries,premium
90,2024-08-09,279.31,Fashion,premium
90,2024-10-24,300.49,Fashion,premium
90,2024-11-10,375.46,Home,premium
90,2024-11-11,199.56,Fashion,premium
90,2024-11-14,201.9,Electronics,premium
90,2024-11-20,239.0,Home,premium
90,2024-11-22,215.88,Groceries,premium
90,2024-11-23,314.81,Groceries,premium
90,2024-11-23,255.56,Electronics,premium
90,2024-11-24,195.69,Electronics,premium
90,2024-11-25,314.23,Fashion,premium
90,2024-11-27,359.98,Home,premium
90,2024-11-28,208.15,Fashion,premium
90,2024-11-30,258.02,Home,premium
90,2024-12-02,103.9,Fashion,premium
90,2024-12-05,370.92,Groceries,premium
90,2024-12-05,207.0,Fashion,premium
90,2024-12-05,293.41,Home,premium
90,2024-12-11,372.98,Groceries,premium
90,2024-12-11,213.67,Home,premium
90,2024-12-11,151.62,Home,premium
90,2024-12-11,135.44,Fashion,premium
90,2024-12-12,258.01,Fashion,premium
90,2024-12-13,229.72,Home,premium
91,2024-10-24,207.3,Electronics,premium
91,2024-10-30,414.76,Beauty,premium
91,2024-11-10,154.06,Electronics,premium
91,2024-11-22,199.95,Beauty,premium
91,2024-11-27,248.0,Travel,premium
91,2024-11-28,197.59,Travel,premium
91,2024-11-30,173.54,Beauty,premium
91,2024-12-02,105.76,Sports,premium
91,2024-12-04,288.23,Books,premium
91,2024-12-12,291.95,Beauty,premium
91,2024-12-14,167.12,Travel,premium
91,2024-12-14,344.25,Electronics,premium
91,2024-12-15,315.96,Electronics,premium
91,2024-12-18,253.59,Electronics,premium
91,2024-12-18,128.58,Beauty,premium
91,2024-12-20,304.92,Books,premium
91,2024-12-20,304.45,Sports,premium
91,2024-12-21,179.7,Beauty,premium
91,2024-12-21,211.88,Beauty,premium
91,2024-12-22,280.5,Electronics,premium
91,2024-12-24,263.58,Electronics,premium
91,2024-12-24,369.48,Electronics,premium
92,2024-11-08,248.3,Books,premium
92,2024-11-22,265.92,Books,premium
92,2024-11-25,295.72,Books,premium
92,2024-11-26,290.82,Beauty,premium
92,2024-11-27,362.69,Beauty,premium
92,2024-12-01,162.08,Books,premium
92,2024-12-05,216.36,Books,premium
92,2024-12-05,310.71,Sports,premium
92,2024-12-13,352.12,Books,premium
92,2024-12-17,230.6,Books,premium
92,2024-12-17,274.05,Beauty,premium
92,2024-12-17,389.94,Beauty,premium
92,2024-12-18,229.87,Travel,premium
92,2024-12-19,356.16,Books,premium
92,2024-12-19,467.93,Books,premium
92,2024-12-19,264.46,Books,premium
92,2024-12-19,248.29,Travel,premium
92,2024-12-21,316.29,Sports,premium
92,2024-12-21,219.26,Books,premium
92,2024-12-22,226.6,Sports,premium
92,2024-12-22,340.36,Books,premium
92,2024-12-22,274.37,Books,premium
92,2024-12-22,208.13,Books,premium
92,2024-12-23,192.27,Beauty,premium
92,2024-12-23,423.52,Sports,premium
92,2024-12-23,293.44,Travel,premium
92,2024-12-25,92.21,Beauty,premium
92,2024-12-25,262.61,Sports,premium
92,2024-12-25,362.48,Travel,premium
93,2024-10-02,322.66,Home,premium
93,2024-10-06,425.48,Groceries,premium
93,2024-10-08,248.63,Groceries,premium
93,2024-10-24,337.92,Groceries,premium
93,2024-10-25,185.36,Home,premium
93,2024-11-01,395.68,Travel,premium
93,2024-11-13,200.07,Home,premium
93,2024-11-15,360.01,Groceries,premium
93,2024-11-18,243.34,Travel,premium
93,2024-11-19,188.37,Home,premium
93,2024-11-23,344.14,Beauty,premium
93,2024-11-25,309.14,Groceries,premium
93,2024-11-25,188.95,Groceries,premium
93,2024-11-26,261.1,Travel,premium
93,2024-11-27,307.4,Home,premium
93,2024-11-29,344.47,Home,premium
93,2024-11-30,245.81,Travel,premium
93,2024-11-30,221.8,Travel,premium
94,2024-09-05,270.85,Sports,premium
94,2024-10-26,359.05,Books,premium
94,2024-10-29,203.09,Beauty,premium
94,2024-11-06,94.83,Sports,premium
94,2024-11-07,239.81,Books,premium
94,2024-11-10,142.94,Travel,premium
94,2024-11-13,121.05,Travel,premium
94,2024-11-14,231.05,Sports,premium
94,2024-11-20,291.3,Beauty,premium
94,2024-11-25,273.14,Books,premium
94,2024-11-28,266.03,Travel,premium
94,2024-11-29,282.02,Travel,premium
94,2024-11-29,200.38,Sports,premium
94,2024-11-29,94.23,Travel,premium
94,2024-11-30,286.77,Beauty,premium
94,2024-12-04,244.91,Beauty,premium
94,2024-12-04,279.41,Travel,premium
94,2024-12-04,296.15,Travel,premium
94,2024-12-07,233.64,Sports,premium
94,2024-12-07,275.16,Beauty,premium
94,2024-12-08,352.87,Beauty,premium
94,2024-12-09,241.26,Sports,premium
95,2024-10-28,341.49,Home,premium
95,2024-11-06,348.9,Sports,premium
95,2024-11-06,339.35,Home,premium
95,2024-11-10,483.48,Travel,premium
95,2024-11-18,199.5,Home,premium
95,2024-11-22,356.27,Travel,premium
95,2024-11-25,346.1,Travel,premium
95,2024-11-26,446.78,Sports,premium
95,2024-11-30,199.37,Home,premium
95,2024-12-01,216.21,Travel,premium
95,2024-12-02,204.22,Sports,premium
95,2024-12-03,285.99,Sports,premium
95,2024-12-03,385.49,Travel,premium
95,2024-12-04,340.84,Travel,premium
95,2024-12-05,140.56,Travel,premium
95,2024-12-07,421.81,Sports,premium
95,2024-12-08,182.26,Sports,premium
95,2024-12-08,265.91,Sports,premium
95,2024-12-10,286.64,Travel,premium
95,2024-12-11,214.69,Home,premium
95,2024-12-11,354.69,Home,premium
95,2024-12-12,238.91,Home,premium
95,2024-12-12,364.96,Sports,premium
96,2024-10-23,165.1,Electronics,premium
96,2024-10-28,260.42,Groceries,premium
96,2024-10-30,319.33,Travel,premium
96,2024-11-16,403.18,Books,premium
96,2024-11-19,250.95,Electronics,premium
96,2024-11-20,311.43,Travel,premium
96,2024-11-21,319.54,Travel,premium
96,2024-12-01,282.13,Travel,premium
96,2024-12-01,258.64,Electronics,premium
96,2024-12-03,402.59,Electronics,premium
96,2024-12-04,95.58,Electronics,premium
96,2024-12-05,329.67,Electronics,premium
96,2024-12-05,246.07,Books,premium
96,2024-12-06,128.69,Travel,premium
96,2024-12-09,347.03,Books,premium
96,2024-12-10,328.48,Books,premium
96,2024-12-14,253.07,Books,premium
96,2024-12-15,314.83,Electronics,premium
96,2024-12-16,216.5,Electronics,premium
97,2024-10-30,245.94,Fashion,premium
97,2024-11-08,384.27,Fashion,premium
97,2024-11-10,288.83,Fashion,premium
97,2024-11-12,122.11,Fashion,premium
97,2024-11-14,334.45,Fashion,premium
97,2024-11-17,180.42,Electronics,premium
97,2024-11-20,277.88,Home,premium
97,2024-11-21,276.38,Groceries,premium
97,2024-11-23,181.35,Electronics,premium
97,2024-11-24,207.78,Travel,premium
97,2024-11-25,307.13,Travel,premium
97,2024-11-26,398.95,Travel,premium
97,2024-11-27,191.5,Travel,premium
97,2024-11-28,349.59,Electronics,premium
97,2024-11-29,200.84,Travel,premium
97,2024-11-29,192.42,Electronics,premium
97,2024-11-30,255.47,Fashion,premium
97,2024-12-01,201.49,Groceries,premium
97,2024-12-01,167.61,Electronics,premium
97,2024-12-01,330.11,Travel,premium
97,2024-12-02,273.61,Fashion,premium
97,2024-12-02,160.69,Home,premium
97,2024-12-02,412.01,Home,premium
97,2024-12-03,345.07,Home,premium
97,2024-12-03,377.79,Travel,premium
97,2024-12-04,167.14,Fashion,premium
97,2024-12-04,309.13,Home,premium
97,2024-12-05,282.34,Groceries,premium
97,2024-12-05,335.84,Electronics,premium
97,2024-12-05,282.35,Fashion,premium
97,2024-12-05,187.34,Groceries,premium
97,2024-12-05,402.36,Home,premium
97,2024-12-05,363.35,Home,premium
98,2024-10-31,213.62,Sports,premium
98,2024-11-11,426.74,Groceries,premium
98,2024-11-12,327.87,Groceries,premium
98,2024-11-13,232.25,Travel,premium
98,2024-11-13,146.04,Groceries,premium
98,2024-11-13,138.84,Groceries,premium
98,2024-11-15,303.28,Travel,premium
98,2024-11-20,191.75,Sports,premium
98,2024-11-21,345.64,Books,premium
98,2024-11-23,333.81,Sports,premium
98,2024-11-24,421.66,Sports,premium
98,2024-11-25,181.79,Travel,premium
98,2024-11-27,232.7,Groceries,premium
98,2024-11-27,163.47,Groceries,premium
98,2024-11-27,429.27,Books,premium
98,2024-11-27,337.68,Books,premium
98,2024-11-28,236.39,Travel,premium
98,2024-11-28,130.5,Books,premium
98,2024-11-29,313.24,Books,premium
98,2024-11-30,299.45,Travel,premium
98,2024-11-30,242.38,Groceries,premium
98,2024-12-01,207.46,Books,premium
99,2024-10-14,261.78,Travel,premium
99,2024-12-03,337.24,Groceries,premium
99,2024-12-06,287.44,Beauty,premium
99,2024-12-15,288.2,Travel,premium
99,2024-12-16,201.31,Travel,premium
99,2024-12-17,179.81,Travel,premium
99,2024-12-17,447.33,Sports,premium
99,2024-12-17,277.17,Travel,premium
99,2024-12-18,267.84,Sports,premium
99,2024-12-18,364.81,Fashion,premium
99,2024-12-19,265.3,Groceries,premium
99,2024-12-20,192.16,Groceries,premium
99,2024-12-21,217.21,Groceries,premium
99,2024-12-22,421.82,Beauty,premium
99,2024-12-22,314.33,Fashion,premium
99,2024-12-23,343.68,Sports,premium
99,2024-12-23,318.11,Travel,premium
99,2024-12-24,174.31,Groceries,premium
99,2024-12-25,293.72,Groceries,premium
99,2024-12-25,74.5,Travel,premium
99,2024-12-25,350.29,Sports,premium
99,2024-12-25,226.21,Sports,premium
99,2024-12-25,189.72,Sports,premium
99,2024-12-26,346.49,Travel,premium
99,2024-12-26,300.3,Fashion,premium
99,2024-12-26,208.22,Sports,premium
99,2024-12-26,339.7,Beauty,premium
99,2024-12-26,225.75,Fashion,premium
99,2024-12-27,288.23,Beauty,premium
99,2024-12-27,94.88,Sports,premium
99,2024-12-27,378.16,Travel,premium
99,2024-12-28,153.55,Sports,premium
99,2024-12-28,447.04,Groceries,premium
100,2024-10-19,271.3,Sports,premium
100,2024-11-10,249.74,Sports,premium
100,2024-11-15,315.76,Sports,premium
100,2024-11-18,228.91,Sports,premium
100,2024-11-24,303.44,Travel,premium
100,2024-11-26,183.87,Fashion,premium
100,2024-11-28,299.19,Sports,premium
100,2024-11-30,318.9,Fashion,premium
100,2024-12-01,287.54,Travel,premium
100,2024-12-02,197.09,Travel,premium
100,2024-12-03,407.23,Fashion,premium
100,2024-12-03,234.47,Travel,premium
100,2024-12-05,319.89,Books,premium
100,2024-12-06,340.3,Travel,premium
100,2024-12-08,200.14,Travel,premium
100,2024-12-08,321.5,Fashion,premium
100,2024-12-08,257.21,Travel,premium
100,2024-12-09,331.21,Fashion,premium
100,2024-12-10,317.44,Books,premium
100,2024-12-11,186.38,Travel,premium
100,2024-12-11,226.85,Fashion,premium
100,2024-12-14,197.83,Sports,premium
100,2024-12-15,262.87,Fashion,premium
100,2024-12-15,346.97,Sports,premium
100,2024-12-15,127.39,Travel,premium
100,2024-12-16,236.13,Travel,premium
100,2024-12-17,275.3,Sports,premium
100,2024-12-17,315.72,Sports,premium
101,2024-10-02,262.05,Beauty,premium
101,2024-10-27,165.85,Beauty,premium
101,2024-11-03,285.55,Home,premium
101,2024-11-05,222.84,Fashion,premium
101,2024-11-06,292.27,Sports,premium
101,2024-11-13,345.62,Home,premium
101,2024-11-22,345.38,Fashion,premium
101,2024-12-05,257.69,Sports,premium
101,2024-12-06,444.25,Fashion,premium
101,2024-12-07,195.87,Beauty,premium
101,2024-12-14,187.81,Sports,premium
101,2024-12-19,390.17,Fashion,premium
101,2024-12-21,361.6,Fashion,premium
101,2024-12-22,307.3,Sports,premium
101,2024-12-23,400.02,Travel,premium
101,2024-12-24,491.36,Beauty,premium
102,2024-11-01,216.54,Fashion,premium
102,2024-11-03,314.63,Fashion,premium
102,2024-11-06,269.98,Sports,premium
102,2024-11-10,231.81,Beauty,premium
102,2024-11-13,339.69,Beauty,premium
102,2024-11-14,289.34,Groceries,premium
102,2024-11-15,336.27,Home,premium
102,2024-11-15,270.21,Books,premium
102,2024-11-18,188.53,Sports,premium
102,2024-11-20,287.0,Electronics,premium
102,2024-11-20,346.96,Fashion,premium
102,2024-11-20,251.68,Fashion,premium
102,2024-11-20,421.58,Beauty,premium
102,2024-11-23,290.26,Books,premium
102,2024-11-23,320.8,Home,premium
102,2024-11-24,221.89,Electronics,premium
102,2024-11-26,186.14,Books,premium
102,2024-11-26,308.39,Fashion,premium
102,2024-11-27,363.28,Sports,premium
102,2024-11-27,178.78,Books,premium
102,2024-11-29,219.05,Books,premium
102,2024-11-30,310.84,Beauty,premium
102,2024-11-30,345.79,Beauty,premium
102,2024-11-30,213.04,Sports,premium
102,2024-12-01,316.98,Fashion,premium
102,2024-12-01,181.39,Groceries,premium
102,2024-12-01,281.69,Beauty,premium
103,2024-11-04,222.61,Home,premium
103,2024-11-06,252.43,Electronics,premium
103,2024-11-08,337.97,Fashion,premium
103,2024-11-13,315.88,Electronics,premium
103,2024-11-15,161.41,Home,premium
103,2024-11-22,249.93,Electronics,premium
103,2024-11-26,291.47,Fashion,premium
103,2024-11-30,349.72,Groceries,premium
103,2024-12-02,174.83,Groceries,premium
103,2024-12-03,138.19,Groceries,premium
103,2024-12-04,370.88,Electronics,premium
103,2024-12-05,267.68,Electronics,premium
103,2024-12-06,336.9,Home,premium
103,2024-12-07,126.21,Fashion,premium
103,2024-12-09,249.48,Fashion,premium
103,2024-12-09,174.36,Groceries,premium
103,2024-12-09,459.07,Groceries,premium
103,2024-12-09,204.88,Fashion,premium
103,2024-12-11,357.13,Groceries,premium
103,2024-12-11,255.56,Electronics,premium
103,2024-12-12,221.83,Groceries,premium
103,2024-12-14,271.87,Fashion,premium
103,2024-12-14,313.34,Electronics,premium
103,2024-12-14,373.37,Groceries,premium
103,2024-12-14,196.83,Fashion,premium
103,2024-12-14,278.69,Home,premium
104,2024-11-15,241.88,Fashion,premium
104,2024-11-25,494.65,Travel,premium
104,2024-12-02,225.15,Travel,premium
104,2024-12-03,251.86,Travel,premium
104,2024-12-07,265.11,Beauty,premium
104,2024-12-08,356.83,Beauty,premium
104,2024-12-17,276.71,Travel,premium
104,2024-12-17,161.27,Fashion,premium
104,2024-12-17,138.34,Beauty,premium
104,2024-12-20,366.95,Fashion,premium
104,2024-12-20,225.84,Travel,premium
104,2024-12-20,231.4,Travel,premium
104,2024-12-22,277.72,Travel,premium
104,2024-12-23,326.39,Fashion,premium
104,2024-12-24,363.81,Fashion,premium
104,2024-12-24,426.43,Travel,premium
104,2024-12-24,224.77,Travel,premium
104,2024-12-25,219.52,Fashion,premium
104,2024-12-27,308.84,Travel,premium
104,2024-12-27,421.36,Fashion,premium
104,2024-12-27,194.86,Beauty,premium
104,2024-12-27,332.72,Fashion,premium
104,2024-12-28,244.29,Travel,premium
104,2024-12-28,231.61,Beauty,premium
104,2024-12-29,319.82,Travel,premium
104,2024-12-29,274.99,Fashion,premium
104,2024-12-29,237.77,Fashion,premium
104,2024-12-29,436.68,Travel,premium
104,2024-12-29,347.05,Travel,premium
104,2024-12-29,330.18,Beauty,premium
105,2024-10-20,316.12,Electronics,premium
105,2024-11-08,359.02,Beauty,premium
105,2024-11-10,205.67,Beauty,premium
105,2024-11-11,189.28,Electronics,premium
105,2024-11-13,210.36,Travel,premium
105,2024-11-19,225.61,Books,premium
105,2024-11-20,356.71,Beauty,premium
105,2024-11-20,370.21,Beauty,premium
105,2024-11-21,290.08,Travel,premium
105,2024-11-22,342.24,Travel,premium
105,2024-11-23,215.16,Travel,premium
105,2024-11-24,348.56,Books,premium
105,2024-11-26,445.9,Books,premium
105,2024-11-27,217.1,Travel,premium
105,2024-11-30,368.11,Electronics,premium
105,2024-12-01,337.31,Electronics,premium
105,2024-12-01,214.58,Beauty,premium
105,2024-12-01,456.33,Electronics,premium
105,2024-12-02,378.67,Travel,premium
105,2024-12-04,279.38,Electronics,premium
105,2024-12-05,165.91,Electronics,premium
105,2024-12-05,242.17,Electronics,premium
105,2024-12-06,238.65,Travel,premium
105,2024-12-06,329.52,Books,premium
105,2024-12-06,236.99,Electronics,premium
105,2024-12-06,369.84,Books,premium
105,2024-12-07,244.54,Books,premium
105,2024-12-08,256.91,Beauty,premium
105,2024-12-08,257.61,Books,premium
105,2024-12-08,240.72,Electronics,premium
106,2024-11-03,270.91,Books,premium
106,2024-11-05,311.68,Books,premium
106,2024-11-09,225.57,Home,premium
106,2024-11-23,182.36,Books,premium
106,2024-11-30,204.23,Books,premium
106,2024-12-06,299.76,Books,premium
106,2024-12-07,418.51,Home,premium
106,2024-12-09,268.78,Beauty,premium
106,2024-12-12,316.57,Home,premium
106,2024-12-12,319.57,Beauty,premium
106,2024-12-15,304.05,Beauty,premium
106,2024-12-15,82.7,Books,premium
106,2024-12-15,351.38,Books,premium
106,2024-12-17,220.54,Home,premium
106,2024-12-18,218.26,Beauty,premium
106,2024-12-18,307.18,Books,premium
106,2024-12-20,159.88,Groceries,premium
106,2024-12-20,327.2,Books,premium
106,2024-12-22,259.47,Home,premium
106,2024-12-22,240.81,Beauty,premium
106,2024-12-22,305.17,Groceries,premium
106,2024-12-22,327.89,Home,premium
106,2024-12-24,335.97,Beauty,premium
106,2024-12-24,273.65,Beauty,premium
107,2024-10-13,357.28,Beauty,premium
107,2024-10-16,388.59,Groceries,premium
107,2024-10-24,261.35,Beauty,premium
107,2024-11-02,323.85,Electronics,premium
107,2024-11-09,384.21,Electronics,premium
107,2024-11-12,291.01,Electronics,premium
107,2024-11-14,325.79,Books,premium
107,2024-11-15,211.15,Electronics,premium
107,2024-11-16,338.77,Electronics,premium
107,2024-11-17,425.11,Home,premium
107,2024-11-19,424.01,Beauty,premium
107,2024-11-19,274.43,Electronics,premium
107,2024-11-22,402.64,Home,premium
107,2024-11-23,377.02,Electronics,premium
107,2024-11-23,356.53,Beauty,premium
107,2024-11-25,168.3,Beauty,premium
107,2024-11-25,244.82,Groceries,premium
107,2024-11-25,232.37,Groceries,premium
107,2024-11-25,99.78,Books,premium
